searched_item_unit_id,similar_item_unit_id,searched_item_query,similar_item_query,searched_item_relevance,similar_item_relevance,composite_similarity_score,accuracy
711158459,711158590,playstation 4,high chairs,3.67,4.0,0.27101078629493713,
711158459,711158591,playstation 4,high chairs,3.67,1.67,0.2772198021411896,
711158459,711158592,playstation 4,high chairs,3.67,4.0,0.6261506080627441,
711158459,711158593,playstation 4,high chairs,3.67,3.67,0.27672019600868225,
711158459,711158594,playstation 4,high chairs,3.67,4.0,0.6550582349300385,
711158459,711158595,playstation 4,high chairs,3.67,3.33,0.2464899569749832,
711158459,711158596,playstation 4,high chairs,3.67,4.0,0.6688011586666107,
711158459,711158597,playstation 4,high chairs,3.67,3.4,0.2467973381280899,
711158459,711158598,playstation 4,high chairs,3.67,3.0,0.2873165011405945,
711158459,711158599,playstation 4,high chairs,3.67,3.67,0.27690476179122925,
711158459,711158600,playstation 4,high chairs,3.67,4.0,0.2755722999572754,
711158459,711158601,playstation 4,high chairs,3.67,3.33,0.2826862335205078,
711158459,711158602,playstation 4,high chairs,3.67,3.33,0.256259024143219,
711158459,711158603,playstation 4,high chairs,3.67,3.0,0.20063167810440066,
711158459,711158604,playstation 4,high chairs,3.67,4.0,0.28102102875709534,
711158459,711158605,playstation 4,high chairs,3.67,3.4,0.31734979152679443,
711158459,711158606,playstation 4,high chairs,3.67,3.67,0.25396060943603516,
711158459,711158607,playstation 4,high chairs,3.67,4.0,0.2846123278141022,
711158459,711158608,playstation 4,high chairs,3.67,3.67,0.2779093086719513,
711158459,711158609,playstation 4,face cream,3.67,3.67,0.28946608304977417,
711158459,711158610,playstation 4,face cream,3.67,4.0,0.26218220591545105,
711158459,711158611,playstation 4,face cream,3.67,3.0,0.26763251423835754,
711158459,711158612,playstation 4,face cream,3.67,4.0,0.27542471885681147,
711158459,711158613,playstation 4,face cream,3.67,2.33,0.25434783101081854,
711158459,711158614,playstation 4,face cream,3.67,2.33,0.27280303835868835,
711158459,711158615,playstation 4,face cream,3.67,3.67,0.27280303835868835,
711158459,711158616,playstation 4,face cream,3.67,4.0,0.24668389558792114,
711158459,711158617,playstation 4,face cream,3.67,4.0,0.28946608304977417,
711158459,711158618,playstation 4,face cream,3.67,3.67,0.5772810280323029,
711158459,711158619,playstation 4,face cream,3.67,3.67,0.2490734905004501,
711158459,711158620,playstation 4,face cream,3.67,3.33,0.26763251423835754,
711158459,711158621,playstation 4,face cream,3.67,4.0,0.2428507059812546,
711158459,711158622,playstation 4,face cream,3.67,3.0,0.5818050503730774,
711158459,711158623,playstation 4,face cream,3.67,3.67,0.2765643000602722,
711158459,711158624,playstation 4,face cream,3.67,4.0,0.24054981768131256,
711158459,711158625,playstation 4,face cream,3.67,4.0,0.2824513018131256,
711158459,711158626,playstation 4,face cream,3.67,3.67,0.2383576035499573,
711158459,711158627,playstation 4,face cream,3.67,2.67,0.5814016908407211,
711158459,711158628,playstation 4,face cream,3.67,3.33,0.25378260016441345,
711158459,711158629,playstation 4,face cream,3.67,4.0,0.2560255825519562,
711158459,711158630,playstation 4,face cream,3.67,3.67,0.25626370310783386,
711158459,711158631,playstation 4,face cream,3.67,4.0,0.25855398178100586,
711158459,711158632,playstation 4,face cream,3.67,3.67,0.2755787968635559,
711158459,711158633,playstation 4,face cream,3.67,3.33,0.2271905541419983,
711158459,711158634,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.33,0.29766497015953064,
711158459,711158635,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.2,0.2695922553539276,
711158459,711158636,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.0,0.2853533923625946,
711158459,711158637,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.5942510962486267,
711158459,711158638,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.24726012349128726,
711158459,711158639,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.33,0.27746614813804626,
711158459,711158640,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.24333280324935916,
711158459,711158641,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.26607659459114075,
711158459,711158642,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.23859813809394834,
711158459,711158643,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.8,0.24708981812000275,
711158459,711158644,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.6,0.26531773805618286,
711158459,711158645,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.26054489612579346,
711158459,711158646,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2618139088153839,
711158459,711158647,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.25571107864379883,
711158459,711158648,playstation 4,Brett Favre NY Titans jersey blue,3.67,4.0,0.5735636055469513,
711158459,711158649,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.29087764024734497,
711158459,711158650,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.0,0.2592800557613373,
711158459,711158651,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.5812931954860687,
711158459,711158652,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.2351427674293518,
711158459,711158653,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.27887314558029175,
711158459,711158654,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.2776755392551422,
711158459,711158655,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.4,0.2395119220018387,
711158459,711158656,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.26183685660362244,
711158459,711158657,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.6,0.2571694850921631,
711158459,711158658,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.2650853097438812,
711158459,711158659,playstation 4,aroma diffuser,3.67,4.0,0.27248871326446533,
711158459,711158660,playstation 4,aroma diffuser,3.67,4.0,0.29635247588157654,
711158459,711158661,playstation 4,aroma diffuser,3.67,3.67,0.27248871326446533,
711158459,711158662,playstation 4,aroma diffuser,3.67,3.33,0.25978395342826843,
711158459,711158663,playstation 4,aroma diffuser,3.67,3.67,0.29055988788604736,
711158459,711158664,playstation 4,aroma diffuser,3.67,4.0,0.286428838968277,
711158459,711158665,playstation 4,aroma diffuser,3.67,4.0,0.28885015845298767,
711158459,711158666,playstation 4,aroma diffuser,3.67,3.33,0.65931436419487,
711158459,711158667,playstation 4,aroma diffuser,3.67,3.67,0.3377043902873993,
711158459,711158668,playstation 4,aroma diffuser,3.67,4.0,0.2875812351703644,
711158459,711158669,playstation 4,aroma diffuser,3.67,3.67,0.5992296040058136,
711158459,711158670,playstation 4,aroma diffuser,3.67,4.0,0.25914934277534485,
711158459,711158671,playstation 4,aroma diffuser,3.67,4.0,0.29635247588157654,
711158459,711158672,playstation 4,aroma diffuser,3.67,4.0,0.27511292695999146,
711158459,711158673,playstation 4,aroma diffuser,3.67,3.4,0.2736469507217407,
711158459,711158674,playstation 4,aroma diffuser,3.67,4.0,0.29635247588157654,
711158459,711158675,playstation 4,aroma diffuser,3.67,3.33,0.2741240859031677,
711158459,711158676,playstation 4,aroma diffuser,3.67,4.0,0.6241002082824707,
711158459,711158677,playstation 4,aroma diffuser,3.67,4.0,0.2633031904697418,
711158459,711158678,playstation 4,aroma diffuser,3.67,3.75,0.6102725863456726,
711158459,711158679,playstation 4,aroma diffuser,3.67,3.33,0.2597850561141968,
711158459,711158680,playstation 4,aroma diffuser,3.67,2.2,0.2921175956726074,
711158459,711158681,playstation 4,aroma diffuser,3.67,3.67,0.260316401720047,
711158459,711158682,playstation 4,aroma diffuser,3.67,3.67,0.26942819356918335,
711158459,711158683,playstation 4,aroma diffuser,3.67,4.0,0.264511376619339,
711158459,711158684,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2732374966144562,
711158459,711158685,playstation 4,Bluray Hobbit extended,3.67,2.0,0.26761484146118164,
711158459,711158686,playstation 4,Bluray Hobbit extended,3.67,4.0,0.30417299270629883,
711158459,711158687,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2757689952850342,
711158459,711158688,playstation 4,Bluray Hobbit extended,3.67,3.67,0.22887425124645236,
711158459,711158689,playstation 4,Bluray Hobbit extended,3.67,4.0,0.24164055287837985,
711158459,711158690,playstation 4,Bluray Hobbit extended,3.67,4.0,0.3053981065750122,
711158459,711158691,playstation 4,Bluray Hobbit extended,3.67,3.67,0.2563600540161133,
711158459,711158692,playstation 4,Bluray Hobbit extended,3.67,3.33,0.2775256335735321,
711158459,711158693,playstation 4,Bluray Hobbit extended,3.67,3.75,0.31717488169670105,
711158459,711158694,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2354215234518051,
711158459,711158695,playstation 4,Bluray Hobbit extended,3.67,4.0,0.32225051522254944,
711158459,711158696,playstation 4,Bluray Hobbit extended,3.67,4.0,0.22887425124645236,
711158459,711158697,playstation 4,Bluray Hobbit extended,3.67,3.67,0.2720019221305847,
711158459,711158698,playstation 4,Bluray Hobbit extended,3.67,3.67,0.26761484146118164,
711158459,711158699,playstation 4,Bluray Hobbit extended,3.67,3.67,0.26662740111351013,
711158459,711158700,playstation 4,Bluray Hobbit extended,3.67,3.67,0.29205986857414246,
711158459,711158701,playstation 4,Bluray Hobbit extended,3.67,4.0,0.28060293197631836,
711158459,711158702,playstation 4,Bluray Hobbit extended,3.67,2.0,0.21908272802829745,
711158459,711158703,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2598828375339508,
711158459,711158704,playstation 4,Bluray Hobbit extended,3.67,3.67,0.22887425124645236,
711158459,711158705,playstation 4,Bluray Hobbit extended,3.67,3.33,0.5707800686359406,
711158459,711158706,playstation 4,Bluray Hobbit extended,3.67,4.0,0.22887425124645236,
711158459,711158707,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2230982780456543,
711158459,711158708,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2399333715438843,
711158459,711158709,playstation 4,white plain dinner set,3.67,3.67,0.2431931793689728,
711158459,711158710,playstation 4,white plain dinner set,3.67,1.6,0.25447526574134827,
711158459,711158711,playstation 4,white plain dinner set,3.67,3.67,0.2726406455039978,
711158459,711158712,playstation 4,white plain dinner set,3.67,4.0,0.27133795619010925,
711158459,711158713,playstation 4,white plain dinner set,3.67,4.0,0.46684227883815765,
711158459,711158714,playstation 4,white plain dinner set,3.67,3.67,0.278641015291214,
711158459,711158715,playstation 4,white plain dinner set,3.67,3.67,0.25869008898735046,
711158459,711158716,playstation 4,white plain dinner set,3.67,2.67,0.6023216992616653,
711158459,711158717,playstation 4,white plain dinner set,3.67,3.67,0.23874732851982114,
711158459,711158718,playstation 4,white plain dinner set,3.67,3.2,0.26467430591583246,
711158459,711158719,playstation 4,white plain dinner set,3.67,1.67,0.2563423216342926,
711158459,711158720,playstation 4,white plain dinner set,3.67,4.0,0.2653178572654724,
711158459,711158721,playstation 4,white plain dinner set,3.67,1.0,0.2802544832229614,
711158459,711158722,playstation 4,white plain dinner set,3.67,1.33,0.2468143403530121,
711158459,711158723,playstation 4,white plain dinner set,3.67,1.33,0.2245459109544754,
711158459,711158724,playstation 4,white plain dinner set,3.67,3.33,0.233759880065918,
711158459,711158725,playstation 4,white plain dinner set,3.67,2.33,0.3105631470680237,
711158459,711158726,playstation 4,white plain dinner set,3.67,3.75,0.22515593469142914,
711158459,711158727,playstation 4,white plain dinner set,3.67,1.33,0.23142443597316745,
711158459,711158728,playstation 4,white plain dinner set,3.67,3.0,0.27999821305274963,
711158459,711158729,playstation 4,white plain dinner set,3.67,2.67,0.25793173909187317,
711158459,711158730,playstation 4,white plain dinner set,3.67,2.67,0.26794788241386414,
711158459,711158731,playstation 4,white plain dinner set,3.67,1.0,0.23253661394119265,
711158459,711158732,playstation 4,white plain dinner set,3.67,1.67,0.2939610779285431,
711158459,711158733,playstation 4,white plain dinner set,3.67,3.33,0.5495749264955521,
711158459,711158734,playstation 4,double stroller,3.67,4.0,0.3287704586982727,
711158459,711158735,playstation 4,double stroller,3.67,4.0,0.2781083881855011,
711158459,711158736,playstation 4,double stroller,3.67,4.0,0.26078706979751587,
711158459,711158737,playstation 4,double stroller,3.67,4.0,0.2795183062553406,
711158459,711158738,playstation 4,double stroller,3.67,4.0,0.28062278032302856,
711158459,711158739,playstation 4,double stroller,3.67,4.0,0.33542394638061523,
711158459,711158740,playstation 4,double stroller,3.67,4.0,0.3105783462524414,
711158459,711158741,playstation 4,double stroller,3.67,4.0,0.31165751814842224,
711158459,711158742,playstation 4,double stroller,3.67,4.0,0.28546813130378723,
711158459,711158743,playstation 4,double stroller,3.67,4.0,0.29167354106903076,
711158459,711158744,playstation 4,double stroller,3.67,4.0,0.2879059910774231,
711158459,711158745,playstation 4,double stroller,3.67,3.33,0.2842082977294922,
711158459,711158746,playstation 4,double stroller,3.67,4.0,0.3120657205581665,
711158459,711158747,playstation 4,double stroller,3.67,3.67,0.2767598330974579,
711158459,711158748,playstation 4,double stroller,3.67,4.0,0.301103413105011,
711158459,711158749,playstation 4,double stroller,3.67,4.0,0.27147725224494934,
711158459,711158750,playstation 4,double stroller,3.67,2.33,0.31939789652824396,
711158459,711158751,playstation 4,double stroller,3.67,4.0,0.29885634779930115,
711158459,711158752,playstation 4,double stroller,3.67,4.0,0.651684582233429,
711158459,711158753,playstation 4,double stroller,3.67,2.0,0.3031887412071228,
711158459,711158754,playstation 4,double stroller,3.67,3.67,0.30099207162857056,
711158459,711158755,playstation 4,double stroller,3.67,4.0,0.28713855147361755,
711158459,711158756,playstation 4,double stroller,3.67,4.0,0.6291449069976807,
711158459,711158757,playstation 4,double stroller,3.67,4.0,0.6572844982147217,
711158459,711158758,playstation 4,double stroller,3.67,2.33,0.32720449566841125,
711158459,711158759,playstation 4,Vanilla Scented Perfumes,3.67,3.2,0.2265912592411041,
711158459,711158760,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.2122609466314316,
711158459,711158761,playstation 4,Vanilla Scented Perfumes,3.67,1.8,0.18695114552974698,
711158459,711158762,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.2138604074716568,
711158459,711158763,playstation 4,Vanilla Scented Perfumes,3.67,3.4,0.22785744071006775,
711158459,711158764,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.23099958896636966,
711158459,711158765,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.24772226810455325,
711158459,711158766,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.2302749902009964,
711158459,711158767,playstation 4,Vanilla Scented Perfumes,3.67,1.5,0.20072172582149506,
711158459,711158768,playstation 4,Vanilla Scented Perfumes,3.67,2.0,0.24024787545204165,
711158459,711158769,playstation 4,Vanilla Scented Perfumes,3.67,3.4,0.23998913168907166,
711158459,711158770,playstation 4,Vanilla Scented Perfumes,3.67,2.2,0.2184721678495407,
711158459,711158771,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.22530530393123624,
711158459,711158772,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.228592112660408,
711158459,711158773,playstation 4,Vanilla Scented Perfumes,3.67,4.0,0.2227654904127121,
711158459,711158774,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.22759558260440824,
711158459,711158775,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.20117874443531036,
711158459,711158776,playstation 4,Vanilla Scented Perfumes,3.67,1.67,0.2511935830116272,
711158459,711158777,playstation 4,Vanilla Scented Perfumes,3.67,2.0,0.6059823334217072,
711158459,711158779,playstation 4,Vanilla Scented Perfumes,3.67,3.2,0.25031188130378723,
711158459,711158780,playstation 4,Vanilla Scented Perfumes,3.67,3.33,0.21998049318790436,
711158459,711158781,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.26331138610839844,
711158459,711158782,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.22365732491016388,
711158459,711158783,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.228592112660408,
711158459,711158784,playstation 4,wireless mouse,3.67,4.0,0.34516891837120056,
711158459,711158785,playstation 4,wireless mouse,3.67,3.67,0.32712140679359436,
711158459,711158786,playstation 4,wireless mouse,3.67,4.0,0.32712140679359436,
711158459,711158787,playstation 4,wireless mouse,3.67,1.67,0.36563369631767273,
711158459,711158788,playstation 4,wireless mouse,3.67,4.0,0.3566131591796875,
711158459,711158789,playstation 4,wireless mouse,3.67,4.0,0.3209880292415619,
711158459,711158790,playstation 4,wireless mouse,3.67,3.67,0.3539687693119049,
711158459,711158791,playstation 4,wireless mouse,3.67,4.0,0.6677710711956024,
711158459,711158792,playstation 4,wireless mouse,3.67,3.67,0.3389591872692108,
711158459,711158793,playstation 4,wireless mouse,3.67,4.0,0.3397011458873749,
711158459,711158794,playstation 4,wireless mouse,3.67,4.0,0.32712140679359436,
711158459,711158795,playstation 4,wireless mouse,3.67,3.33,0.3583616018295288,
711158459,711158796,playstation 4,wireless mouse,3.67,4.0,0.3263941705226898,
711158459,711158797,playstation 4,wireless mouse,3.67,4.0,0.7369879186153412,
711158459,711158798,playstation 4,wireless mouse,3.67,4.0,0.3734956979751587,
711158459,711158799,playstation 4,wireless mouse,3.67,4.0,0.34718450903892517,
711158459,711158800,playstation 4,wireless mouse,3.67,4.0,0.35344457626342773,
711158459,711158801,playstation 4,wireless mouse,3.67,3.67,0.35394343733787537,
711158459,711158802,playstation 4,wireless mouse,3.67,4.0,0.32964837551116943,
711158459,711158803,playstation 4,wireless mouse,3.67,4.0,0.702077716588974,
711158459,711158804,playstation 4,wireless mouse,3.67,4.0,0.3422834873199463,
711158459,711158805,playstation 4,wireless mouse,3.67,4.0,0.3263941705226898,
711158459,711158806,playstation 4,wireless mouse,3.67,2.67,0.34965577721595764,
711158459,711158807,playstation 4,wireless mouse,3.67,4.0,0.31710535287857056,
711158459,711158808,playstation 4,wireless mouse,3.67,3.67,0.6974276304244995,
