searched_item_unit_id,similar_item_unit_id,searched_item_query,similar_item_query,searched_item_relevance,similar_item_relevance,composite_similarity_score,accuracy
711158459,711158601,playstation 4,high chairs,3.67,3.33,0.217638428348437,
711158459,711158602,playstation 4,high chairs,3.67,3.33,0.21649891849090505,
711158459,711158603,playstation 4,high chairs,3.67,3.0,0.21791069906361404,
711158459,711158604,playstation 4,high chairs,3.67,4.0,0.2205118398589027,
711158459,711158605,playstation 4,high chairs,3.67,3.4,0.2221184290418104,
711158459,711158606,playstation 4,high chairs,3.67,3.67,0.2163389981325685,
711158459,711158607,playstation 4,high chairs,3.67,4.0,0.22168413719352406,
711158459,711158608,playstation 4,high chairs,3.67,3.67,0.21930512329917526,
711158459,711158609,playstation 4,face cream,3.67,3.67,0.21850434373857705,
711158459,711158610,playstation 4,face cream,3.67,4.0,0.2191427896899897,
711158459,711158611,playstation 4,face cream,3.67,3.0,0.2193843720025094,
711158459,711158612,playstation 4,face cream,3.67,4.0,0.21931406425617647,
711158459,711158613,playstation 4,face cream,3.67,2.33,0.2182720064096598,
711158459,711158614,playstation 4,face cream,3.67,2.33,0.223859494691579,
711158459,711158615,playstation 4,face cream,3.67,3.67,0.223859494691579,
711158459,711158616,playstation 4,face cream,3.67,4.0,0.22299533102782373,
711158459,711158617,playstation 4,face cream,3.67,4.0,0.21850434373857705,
711158459,711158618,playstation 4,face cream,3.67,3.67,0.44280179262838015,
711158459,711158619,playstation 4,face cream,3.67,3.67,0.2211330589089379,
711158459,711158620,playstation 4,face cream,3.67,3.33,0.2193843720025094,
711158459,711158621,playstation 4,face cream,3.67,4.0,0.2165084354740794,
711158459,711158622,playstation 4,face cream,3.67,3.0,0.4436550248674138,
711158459,711158623,playstation 4,face cream,3.67,3.67,0.2172800889126474,
711158459,711158624,playstation 4,face cream,3.67,4.0,0.21530335746404133,
711158459,711158625,playstation 4,face cream,3.67,4.0,0.2178950539640257,
711158459,711158626,playstation 4,face cream,3.67,3.67,0.2173023470762978,
711158459,711158627,playstation 4,face cream,3.67,2.67,0.44199942861575403,
711158459,711158628,playstation 4,face cream,3.67,3.33,0.21598953368556476,
711158459,711158629,playstation 4,face cream,3.67,4.0,0.2147226620671669,
711158459,711158630,playstation 4,face cream,3.67,3.67,0.22048626546312627,
711158459,711158631,playstation 4,face cream,3.67,4.0,0.22139466803750585,
711158459,711158632,playstation 4,face cream,3.67,3.67,0.2191772833602557,
711158459,711158633,playstation 4,face cream,3.67,3.33,0.21498124681593087,
711158459,711158634,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.33,0.23469825391828034,
711158459,711158635,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.2,0.23175790476105015,
711158459,711158636,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.0,0.22775898303610595,
711158459,711158637,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.4460296831542611,
711158459,711158638,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.2326706607027751,
711158459,711158639,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.33,0.23597036849852854,
711158459,711158640,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2382328618497948,
711158459,711158641,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.2442368171494938,
711158459,711158642,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2339101740153654,
711158459,711158643,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.8,0.23429369337848405,
711158459,711158644,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.6,0.23088753294710326,
711158459,711158645,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2357534959445069,
711158459,711158646,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2408246407742258,
711158459,711158647,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.225859306529927,
711158459,711158648,playstation 4,Brett Favre NY Titans jersey blue,3.67,4.0,0.45243240973851595,
711158459,711158649,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2336114927503666,
711158459,711158650,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.0,0.23511524304523115,
711158459,711158651,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.4583031407523564,
711158459,711158652,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.22238296190385076,
711158459,711158653,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.23218934045819545,
711158459,711158654,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.2317338088923107,
711158459,711158655,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.4,0.22220205213567007,
711158459,711158656,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.2381022668229134,
711158459,711158657,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.6,0.23395201056313486,
711158459,711158658,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.23804688444476355,
711158459,711158659,playstation 4,aroma diffuser,3.67,4.0,0.22204642470303335,
711158459,711158660,playstation 4,aroma diffuser,3.67,4.0,0.22215580769865426,
711158459,711158661,playstation 4,aroma diffuser,3.67,3.67,0.22204642470303335,
711158459,711158662,playstation 4,aroma diffuser,3.67,3.33,0.2328987333232334,
711158459,711158663,playstation 4,aroma diffuser,3.67,3.67,0.22126429427217856,
711158459,711158664,playstation 4,aroma diffuser,3.67,4.0,0.22113333372182392,
711158459,711158665,playstation 4,aroma diffuser,3.67,4.0,0.21973213767927613,
711158459,711158666,playstation 4,aroma diffuser,3.67,3.33,0.4468098641075385,
711158459,711158667,playstation 4,aroma diffuser,3.67,3.67,0.2267278983073008,
711158459,711158668,playstation 4,aroma diffuser,3.67,4.0,0.22057471321595032,
711158459,711158669,playstation 4,aroma diffuser,3.67,3.67,0.4470989539836596,
711158459,711158670,playstation 4,aroma diffuser,3.67,4.0,0.21668466273213968,
711158459,711158671,playstation 4,aroma diffuser,3.67,4.0,0.22215580769865426,
711158459,711158672,playstation 4,aroma diffuser,3.67,4.0,0.21973245679837686,
711158459,711158673,playstation 4,aroma diffuser,3.67,3.4,0.22016670826936605,
711158459,711158674,playstation 4,aroma diffuser,3.67,4.0,0.22215580769865426,
711158459,711158675,playstation 4,aroma diffuser,3.67,3.33,0.2165112075211259,
711158459,711158676,playstation 4,aroma diffuser,3.67,4.0,0.44649199947460294,
711158459,711158677,playstation 4,aroma diffuser,3.67,4.0,0.22014887868721933,
711158459,711158678,playstation 4,aroma diffuser,3.67,3.75,0.4493519426391005,
711158459,711158679,playstation 4,aroma diffuser,3.67,3.33,0.2205782478408284,
711158459,711158680,playstation 4,aroma diffuser,3.67,2.2,0.21741261104714396,
711158459,711158681,playstation 4,aroma diffuser,3.67,3.67,0.22021780475582725,
711158459,711158682,playstation 4,aroma diffuser,3.67,3.67,0.21979704268038894,
711158459,711158683,playstation 4,aroma diffuser,3.67,4.0,0.21860872400149506,
711158459,711158684,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2220219259881262,
711158459,711158685,playstation 4,Bluray Hobbit extended,3.67,2.0,0.2216430201988546,
711158459,711158686,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2226779398724283,
711158459,711158687,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21986079132951755,
711158459,711158688,playstation 4,Bluray Hobbit extended,3.67,3.67,0.21619902922843054,
711158459,711158689,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2162274467211888,
711158459,711158690,playstation 4,Bluray Hobbit extended,3.67,4.0,0.22470676549105476,
711158459,711158691,playstation 4,Bluray Hobbit extended,3.67,3.67,0.2217911586442781,
711158459,711158692,playstation 4,Bluray Hobbit extended,3.67,3.33,0.21868912708224605,
711158459,711158693,playstation 4,Bluray Hobbit extended,3.67,3.75,0.2229646258963817,
711158459,711158694,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21897371893051956,
711158459,711158695,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21969645157292486,
711158459,711158696,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21619902922843054,
711158459,711158697,playstation 4,Bluray Hobbit extended,3.67,3.67,0.22208801125961788,
711158459,711158698,playstation 4,Bluray Hobbit extended,3.67,3.67,0.2216430201988546,
711158459,711158699,playstation 4,Bluray Hobbit extended,3.67,3.67,0.21678658066129536,
711158459,711158700,playstation 4,Bluray Hobbit extended,3.67,3.67,0.21938492895946204,
711158459,711158701,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2238642294235983,
711158459,711158702,playstation 4,Bluray Hobbit extended,3.67,2.0,0.2184754655892087,
711158459,711158703,playstation 4,Bluray Hobbit extended,3.67,4.0,0.22054661689852956,
711158459,711158704,playstation 4,Bluray Hobbit extended,3.67,3.67,0.21619902922843054,
711158459,711158705,playstation 4,Bluray Hobbit extended,3.67,3.33,0.4429043662818181,
711158459,711158706,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21619902922843054,
711158459,711158707,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21694463846188336,
711158459,711158708,playstation 4,Bluray Hobbit extended,3.67,4.0,0.21745556463713048,
711158459,711158709,playstation 4,white plain dinner set,3.67,3.67,0.22440016531644752,
711158459,711158710,playstation 4,white plain dinner set,3.67,1.6,0.22322867553621276,
711158459,711158711,playstation 4,white plain dinner set,3.67,3.67,0.22226587450537294,
711158459,711158712,playstation 4,white plain dinner set,3.67,4.0,0.22336649065281394,
711158459,711158713,playstation 4,white plain dinner set,3.67,4.0,0.44243954574259714,
711158459,711158714,playstation 4,white plain dinner set,3.67,3.67,0.22463974558845845,
711158459,711158715,playstation 4,white plain dinner set,3.67,3.67,0.22550478849663266,
711158459,711158716,playstation 4,white plain dinner set,3.67,2.67,0.4477733449803777,
711158459,711158717,playstation 4,white plain dinner set,3.67,3.67,0.22329860689078074,
711158459,711158718,playstation 4,white plain dinner set,3.67,3.2,0.22459389826285034,
711158459,711158719,playstation 4,white plain dinner set,3.67,1.67,0.2217256986522262,
711158459,711158720,playstation 4,white plain dinner set,3.67,4.0,0.22586458847004806,
711158459,711158721,playstation 4,white plain dinner set,3.67,1.0,0.22053867140483974,
711158459,711158722,playstation 4,white plain dinner set,3.67,1.33,0.22455822308321888,
711158459,711158723,playstation 4,white plain dinner set,3.67,1.33,0.21618842154489806,
711158459,711158724,playstation 4,white plain dinner set,3.67,3.33,0.22900401832235065,
711158459,711158725,playstation 4,white plain dinner set,3.67,2.33,0.23290619401948956,
711158459,711158726,playstation 4,white plain dinner set,3.67,3.75,0.22132308702061154,
711158459,711158727,playstation 4,white plain dinner set,3.67,1.33,0.21634960577571224,
711158459,711158728,playstation 4,white plain dinner set,3.67,3.0,0.22419122466117344,
711158459,711158729,playstation 4,white plain dinner set,3.67,2.67,0.2259318541783189,
711158459,711158730,playstation 4,white plain dinner set,3.67,2.67,0.2248672689907416,
711158459,711158731,playstation 4,white plain dinner set,3.67,1.0,0.21713568790167997,
711158459,711158732,playstation 4,white plain dinner set,3.67,1.67,0.22498818865794834,
711158459,711158733,playstation 4,white plain dinner set,3.67,3.33,0.44496171776899784,
711158459,711158734,playstation 4,double stroller,3.67,4.0,0.2226780095453775,
711158459,711158735,playstation 4,double stroller,3.67,4.0,0.2185732270224162,
711158459,711158736,playstation 4,double stroller,3.67,4.0,0.21483140923690056,
711158459,711158737,playstation 4,double stroller,3.67,4.0,0.21449826262621915,
711158459,711158738,playstation 4,double stroller,3.67,4.0,0.21910839679057167,
711158459,711158739,playstation 4,double stroller,3.67,4.0,0.2331877452898278,
711158459,711158740,playstation 4,double stroller,3.67,4.0,0.2353523939766329,
711158459,711158741,playstation 4,double stroller,3.67,4.0,0.21848485874450566,
711158459,711158742,playstation 4,double stroller,3.67,4.0,0.23458597057672545,
711158459,711158743,playstation 4,double stroller,3.67,4.0,0.2223686519608562,
711158459,711158744,playstation 4,double stroller,3.67,4.0,0.2185170803701294,
711158459,711158745,playstation 4,double stroller,3.67,3.33,0.2203245750367998,
711158459,711158746,playstation 4,double stroller,3.67,4.0,0.22251071322630825,
711158459,711158747,playstation 4,double stroller,3.67,3.67,0.21715700496495208,
711158459,711158748,playstation 4,double stroller,3.67,4.0,0.22186261109295125,
711158459,711158749,playstation 4,double stroller,3.67,4.0,0.2187776340957691,
711158459,711158750,playstation 4,double stroller,3.67,2.33,0.2377656853737812,
711158459,711158751,playstation 4,double stroller,3.67,4.0,0.2246132224074149,
711158459,711158752,playstation 4,double stroller,3.67,4.0,0.44646834954581904,
711158459,711158753,playstation 4,double stroller,3.67,2.0,0.2199920529362275,
711158459,711158754,playstation 4,double stroller,3.67,3.67,0.21814768896945427,
711158459,711158755,playstation 4,double stroller,3.67,4.0,0.22063012257321965,
711158459,711158756,playstation 4,double stroller,3.67,4.0,0.44666092164933713,
711158459,711158757,playstation 4,double stroller,3.67,4.0,0.4426100233021776,
711158459,711158758,playstation 4,double stroller,3.67,2.33,0.22257248103675456,
711158459,711158759,playstation 4,Vanilla Scented Perfumes,3.67,3.2,0.2174207757506473,
711158459,711158760,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.21704182535275807,
711158459,711158761,playstation 4,Vanilla Scented Perfumes,3.67,1.8,0.21609116310844814,
711158459,711158762,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.21700149177272232,
711158459,711158763,playstation 4,Vanilla Scented Perfumes,3.67,3.4,0.2177192400774982,
711158459,711158764,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.21701823034539255,
711158459,711158765,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.22050938248578286,
711158459,711158766,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.21729583087850995,
711158459,711158767,playstation 4,Vanilla Scented Perfumes,3.67,1.5,0.2159040937401126,
711158459,711158768,playstation 4,Vanilla Scented Perfumes,3.67,2.0,0.21662290777678592,
711158459,711158769,playstation 4,Vanilla Scented Perfumes,3.67,3.4,0.21777580367197485,
711158459,711158770,playstation 4,Vanilla Scented Perfumes,3.67,2.2,0.21642553322540264,
711158459,711158771,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.21681069961827729,
711158459,711158772,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.2170338395124366,
711158459,711158773,playstation 4,Vanilla Scented Perfumes,3.67,4.0,0.2166752883256568,
711158459,711158774,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.21751818975530476,
711158459,711158775,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.21659702229358635,
711158459,711158776,playstation 4,Vanilla Scented Perfumes,3.67,1.67,0.2235988100244912,
711158459,711158777,playstation 4,Vanilla Scented Perfumes,3.67,2.0,0.44266750814602185,
711158459,711158779,playstation 4,Vanilla Scented Perfumes,3.67,3.2,0.21887201542547946,
711158459,711158780,playstation 4,Vanilla Scented Perfumes,3.67,3.33,0.2169970396054196,
711158459,711158781,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.2183104284402281,
711158459,711158782,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.2167004264497782,
711158459,711158783,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.2170338395124366,
711158459,711158784,playstation 4,wireless mouse,3.67,4.0,0.23034667904364955,
711158459,711158785,playstation 4,wireless mouse,3.67,3.67,0.2250337517130898,
711158459,711158786,playstation 4,wireless mouse,3.67,4.0,0.2250337517130898,
711158459,711158787,playstation 4,wireless mouse,3.67,1.67,0.2416378332451732,
711158459,711158788,playstation 4,wireless mouse,3.67,4.0,0.24067385807884226,
711158459,711158789,playstation 4,wireless mouse,3.67,4.0,0.22093838872350996,
711158459,711158790,playstation 4,wireless mouse,3.67,3.67,0.24165491335720365,
711158459,711158791,playstation 4,wireless mouse,3.67,4.0,0.44712404014482987,
711158459,711158792,playstation 4,wireless mouse,3.67,3.67,0.2270604852640208,
711158459,711158793,playstation 4,wireless mouse,3.67,4.0,0.22699278507456686,
711158459,711158794,playstation 4,wireless mouse,3.67,4.0,0.2250337517130898,
711158459,711158795,playstation 4,wireless mouse,3.67,3.33,0.239973658686807,
711158459,711158796,playstation 4,wireless mouse,3.67,4.0,0.2223771848834999,
711158459,711158797,playstation 4,wireless mouse,3.67,4.0,0.46997998445241407,
711158459,711158798,playstation 4,wireless mouse,3.67,4.0,0.23874866899626385,
711158459,711158799,playstation 4,wireless mouse,3.67,4.0,0.23105204281132755,
711158459,711158800,playstation 4,wireless mouse,3.67,4.0,0.240831991625465,
711158459,711158801,playstation 4,wireless mouse,3.67,3.67,0.2296909609575954,
711158459,711158802,playstation 4,wireless mouse,3.67,4.0,0.2242896697462694,
711158459,711158803,playstation 4,wireless mouse,3.67,4.0,0.46857488660552127,
711158459,711158804,playstation 4,wireless mouse,3.67,4.0,0.230555530062488,
711158459,711158805,playstation 4,wireless mouse,3.67,4.0,0.2223771848834999,
711158459,711158806,playstation 4,wireless mouse,3.67,2.67,0.23967246086126884,
711158459,711158807,playstation 4,wireless mouse,3.67,4.0,0.2209140829784503,
711158459,711158808,playstation 4,wireless mouse,3.67,3.67,0.4675169592389192,
711158459,711158809,playstation 4,spiderman,3.67,3.0,0.21982415961458665,
