searched_item_unit_id,similar_item_unit_id,searched_item_query,similar_item_query,searched_item_relevance,similar_item_relevance,composite_similarity_score,accuracy
711158459,711158553,playstation 4,shaver panasonic,3.67,4.0,0.20230211317539215,
711158459,711158554,playstation 4,shaver panasonic,3.67,3.0,0.21565595269203186,
711158459,711158555,playstation 4,shaver panasonic,3.67,4.0,0.2252698093652725,
711158459,711158556,playstation 4,shaver panasonic,3.67,4.0,0.2285432815551758,
711158459,711158557,playstation 4,shaver panasonic,3.67,3.4,0.2607371211051941,
711158459,711158558,playstation 4,shaver panasonic,3.67,2.33,0.5258759260177612,
711158459,711158559,playstation 4,coffee grinder,3.67,4.0,0.18234926462173465,
711158459,711158560,playstation 4,coffee grinder,3.67,3.67,0.17563562095165253,
711158459,711158561,playstation 4,coffee grinder,3.67,4.0,0.11505343019962312,
711158459,711158562,playstation 4,coffee grinder,3.67,3.67,0.17930305004119873,
711158459,711158563,playstation 4,coffee grinder,3.67,3.33,0.16091135144233704,
711158459,711158564,playstation 4,coffee grinder,3.67,3.67,0.16338223218917844,
711158459,711158565,playstation 4,coffee grinder,3.67,4.0,0.17807094752788544,
711158459,711158566,playstation 4,coffee grinder,3.67,4.0,0.15261030197143555,
711158459,711158567,playstation 4,coffee grinder,3.67,3.67,0.1538078933954239,
711158459,711158568,playstation 4,coffee grinder,3.67,2.67,0.2001599818468094,
711158459,711158569,playstation 4,coffee grinder,3.67,4.0,0.4355529546737671,
711158459,711158570,playstation 4,coffee grinder,3.67,2.33,0.1802927255630493,
711158459,711158571,playstation 4,coffee grinder,3.67,3.0,0.11647574603557585,
711158459,711158572,playstation 4,coffee grinder,3.67,4.0,0.18862609565258026,
711158459,711158573,playstation 4,coffee grinder,3.67,4.0,0.1140623539686203,
711158459,711158574,playstation 4,coffee grinder,3.67,2.8,0.14484848082065582,
711158459,711158575,playstation 4,coffee grinder,3.67,4.0,0.23489829897880554,
711158459,711158576,playstation 4,coffee grinder,3.67,4.0,0.15295319259166718,
711158459,711158577,playstation 4,coffee grinder,3.67,4.0,0.10922513902187346,
711158459,711158578,playstation 4,coffee grinder,3.67,4.0,0.14523866772651672,
711158459,711158579,playstation 4,coffee grinder,3.67,4.0,0.12126750499010085,
711158459,711158580,playstation 4,coffee grinder,3.67,4.0,0.21824295818805695,
711158459,711158581,playstation 4,coffee grinder,3.67,4.0,0.15578530728816986,
711158459,711158582,playstation 4,coffee grinder,3.67,4.0,0.11383015662431717,
711158459,711158583,playstation 4,coffee grinder,3.67,3.33,0.15866361558437345,
711158459,711158584,playstation 4,high chairs,3.67,4.0,0.45446251332759857,
711158459,711158585,playstation 4,high chairs,3.67,4.0,0.1437213271856308,
711158459,711158586,playstation 4,high chairs,3.67,3.33,0.1913098841905594,
711158459,711158587,playstation 4,high chairs,3.67,4.0,0.19692693650722504,
711158459,711158588,playstation 4,high chairs,3.67,3.33,0.146156445145607,
711158459,711158589,playstation 4,high chairs,3.67,3.67,0.1687818318605423,
711158459,711158590,playstation 4,high chairs,3.67,4.0,0.1437213271856308,
711158459,711158591,playstation 4,high chairs,3.67,1.67,0.18891003727912906,
711158459,711158592,playstation 4,high chairs,3.67,4.0,0.3518202304840088,
711158459,711158593,playstation 4,high chairs,3.67,3.67,0.1966194957494736,
711158459,711158594,playstation 4,high chairs,3.67,4.0,0.414973646402359,
711158459,711158595,playstation 4,high chairs,3.67,3.33,0.12487101554870605,
711158459,711158596,playstation 4,high chairs,3.67,4.0,0.4201914221048355,
711158459,711158597,playstation 4,high chairs,3.67,3.4,0.1881333589553833,
711158459,711158598,playstation 4,high chairs,3.67,3.0,0.16980843245983124,
711158459,711158599,playstation 4,high chairs,3.67,3.67,0.16168370842933655,
711158459,711158600,playstation 4,high chairs,3.67,4.0,0.14171548187732697,
711158459,711158601,playstation 4,high chairs,3.67,3.33,0.1720486581325531,
711158459,711158602,playstation 4,high chairs,3.67,3.33,0.1391444057226181,
711158459,711158603,playstation 4,high chairs,3.67,3.0,0.1224559098482132,
711158459,711158604,playstation 4,high chairs,3.67,4.0,0.19607238471508026,
711158459,711158605,playstation 4,high chairs,3.67,3.4,0.20751924812793726,
711158459,711158606,playstation 4,high chairs,3.67,3.67,0.1454068273305893,
711158459,711158607,playstation 4,high chairs,3.67,4.0,0.17230266332626346,
711158459,711158608,playstation 4,high chairs,3.67,3.67,0.1630222350358963,
711158459,711158609,playstation 4,face cream,3.67,3.67,0.14072923362255096,
711158459,711158610,playstation 4,face cream,3.67,4.0,0.12934798002243042,
711158459,711158611,playstation 4,face cream,3.67,3.0,0.14091509580612183,
711158459,711158612,playstation 4,face cream,3.67,4.0,0.1470300257205963,
711158459,711158613,playstation 4,face cream,3.67,2.33,0.1277589052915573,
711158459,711158614,playstation 4,face cream,3.67,2.33,0.19915150105953214,
711158459,711158615,playstation 4,face cream,3.67,3.67,0.19915150105953214,
711158459,711158616,playstation 4,face cream,3.67,4.0,0.1820305436849594,
711158459,711158617,playstation 4,face cream,3.67,4.0,0.14072923362255096,
711158459,711158618,playstation 4,face cream,3.67,3.67,0.3077048063278198,
711158459,711158619,playstation 4,face cream,3.67,3.67,0.16041187942028046,
711158459,711158620,playstation 4,face cream,3.67,3.33,0.14091509580612183,
711158459,711158621,playstation 4,face cream,3.67,4.0,0.124249167740345,
711158459,711158622,playstation 4,face cream,3.67,3.0,0.3337016627192497,
711158459,711158623,playstation 4,face cream,3.67,3.67,0.1520770639181137,
711158459,711158624,playstation 4,face cream,3.67,4.0,0.11566880345344545,
711158459,711158625,playstation 4,face cream,3.67,4.0,0.1631455570459366,
711158459,711158626,playstation 4,face cream,3.67,3.67,0.12850075960159302,
711158459,711158627,playstation 4,face cream,3.67,2.67,0.3074921816587448,
711158459,711158628,playstation 4,face cream,3.67,3.33,0.11765357106924057,
711158459,711158629,playstation 4,face cream,3.67,4.0,0.10908421128988263,
711158459,711158630,playstation 4,face cream,3.67,3.67,0.20407842099666595,
711158459,711158631,playstation 4,face cream,3.67,4.0,0.19594305753707886,
711158459,711158632,playstation 4,face cream,3.67,3.67,0.1537415087223053,
711158459,711158633,playstation 4,face cream,3.67,3.33,0.0961816981434822,
711158459,711158634,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.33,0.29046133160591125,
711158459,711158635,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.2,0.27590319514274597,
711158459,711158636,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.0,0.28355640172958374,
711158459,711158637,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.38912835717201233,
711158459,711158638,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.2824101746082306,
711158459,711158639,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.33,0.2768547832965851,
711158459,711158640,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.27351143956184387,
711158459,711158641,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.2930244505405426,
711158459,711158642,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.2631020247936249,
711158459,711158643,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.8,0.266092985868454,
711158459,711158644,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.6,0.24474190175533295,
711158459,711158645,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.26633399724960327,
711158459,711158646,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.29588958621025085,
711158459,711158647,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.21789012849330905,
711158459,711158648,playstation 4,Brett Favre NY Titans jersey blue,3.67,4.0,0.4132947772741318,
711158459,711158649,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.28213393688201904,
711158459,711158650,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.0,0.2733435332775116,
711158459,711158651,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.67,0.45803844928741455,
711158459,711158652,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.67,0.19220614433288574,
711158459,711158653,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.2920626699924469,
711158459,711158654,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.33,0.28291234374046326,
711158459,711158655,playstation 4,Brett Favre NY Titans jersey blue,3.67,3.4,0.19795018434524536,
711158459,711158656,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.29219919443130493,
711158459,711158657,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.6,0.28288406133651733,
711158459,711158658,playstation 4,Brett Favre NY Titans jersey blue,3.67,2.0,0.29613834619522095,
711158459,711158659,playstation 4,aroma diffuser,3.67,4.0,0.18263475596904755,
711158459,711158660,playstation 4,aroma diffuser,3.67,4.0,0.2273120731115341,
711158459,711158661,playstation 4,aroma diffuser,3.67,3.67,0.18263475596904755,
711158459,711158662,playstation 4,aroma diffuser,3.67,3.33,0.18271909654140475,
711158459,711158663,playstation 4,aroma diffuser,3.67,3.67,0.21838653087615967,
711158459,711158664,playstation 4,aroma diffuser,3.67,4.0,0.2154597043991089,
711158459,711158665,playstation 4,aroma diffuser,3.67,4.0,0.1885097473859787,
711158459,711158666,playstation 4,aroma diffuser,3.67,3.33,0.4181571751832962,
711158459,711158667,playstation 4,aroma diffuser,3.67,3.67,0.27268186211586,
711158459,711158668,playstation 4,aroma diffuser,3.67,4.0,0.2153441905975342,
711158459,711158669,playstation 4,aroma diffuser,3.67,3.67,0.41108056902885437,
711158459,711158670,playstation 4,aroma diffuser,3.67,4.0,0.17048105597496033,
711158459,711158671,playstation 4,aroma diffuser,3.67,4.0,0.2273120731115341,
711158459,711158672,playstation 4,aroma diffuser,3.67,4.0,0.17379306256771085,
711158459,711158673,playstation 4,aroma diffuser,3.67,3.4,0.18943433463573456,
711158459,711158674,playstation 4,aroma diffuser,3.67,4.0,0.2273120731115341,
711158459,711158675,playstation 4,aroma diffuser,3.67,3.33,0.14312393963336945,
711158459,711158676,playstation 4,aroma diffuser,3.67,4.0,0.4150231331586838,
711158459,711158677,playstation 4,aroma diffuser,3.67,4.0,0.1741853505373001,
711158459,711158678,playstation 4,aroma diffuser,3.67,3.75,0.44748616218566895,
711158459,711158679,playstation 4,aroma diffuser,3.67,3.33,0.18354268372058868,
711158459,711158680,playstation 4,aroma diffuser,3.67,2.2,0.18661391735076904,
711158459,711158681,playstation 4,aroma diffuser,3.67,3.67,0.18167045712471008,
711158459,711158682,playstation 4,aroma diffuser,3.67,3.67,0.1667100340127945,
711158459,711158683,playstation 4,aroma diffuser,3.67,4.0,0.16655497252941132,
711158459,711158684,playstation 4,Bluray Hobbit extended,3.67,4.0,0.1955002397298813,
711158459,711158685,playstation 4,Bluray Hobbit extended,3.67,2.0,0.1877833753824234,
711158459,711158686,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2229997515678406,
711158459,711158687,playstation 4,Bluray Hobbit extended,3.67,4.0,0.170457124710083,
711158459,711158688,playstation 4,Bluray Hobbit extended,3.67,3.67,0.11285388469696045,
711158459,711158689,playstation 4,Bluray Hobbit extended,3.67,4.0,0.12015920877456665,
711158459,711158690,playstation 4,Bluray Hobbit extended,3.67,4.0,0.24869509041309354,
711158459,711158691,playstation 4,Bluray Hobbit extended,3.67,3.67,0.21831226348876956,
711158459,711158692,playstation 4,Bluray Hobbit extended,3.67,3.33,0.15651756525039673,
711158459,711158693,playstation 4,Bluray Hobbit extended,3.67,3.75,0.2440420985221863,
711158459,711158694,playstation 4,Bluray Hobbit extended,3.67,4.0,0.14830219745635986,
711158459,711158695,playstation 4,Bluray Hobbit extended,3.67,4.0,0.18791259825229645,
711158459,711158696,playstation 4,Bluray Hobbit extended,3.67,4.0,0.11285388469696045,
711158459,711158697,playstation 4,Bluray Hobbit extended,3.67,3.67,0.20935554802417755,
711158459,711158698,playstation 4,Bluray Hobbit extended,3.67,3.67,0.1877833753824234,
711158459,711158699,playstation 4,Bluray Hobbit extended,3.67,3.67,0.13680978119373322,
711158459,711158700,playstation 4,Bluray Hobbit extended,3.67,3.67,0.1658310443162918,
711158459,711158701,playstation 4,Bluray Hobbit extended,3.67,4.0,0.2075428515672684,
711158459,711158702,playstation 4,Bluray Hobbit extended,3.67,2.0,0.1341458410024643,
711158459,711158703,playstation 4,Bluray Hobbit extended,3.67,4.0,0.1797599494457245,
711158459,711158704,playstation 4,Bluray Hobbit extended,3.67,3.67,0.11285388469696045,
711158459,711158705,playstation 4,Bluray Hobbit extended,3.67,3.33,0.4503373056650162,
711158459,711158706,playstation 4,Bluray Hobbit extended,3.67,4.0,0.11285388469696045,
711158459,711158707,playstation 4,Bluray Hobbit extended,3.67,4.0,0.10816285014152527,
711158459,711158708,playstation 4,Bluray Hobbit extended,3.67,4.0,0.12858574092388153,
711158459,711158709,playstation 4,white plain dinner set,3.67,3.67,0.138558566570282,
711158459,711158710,playstation 4,white plain dinner set,3.67,1.6,0.14282836019992828,
711158459,711158711,playstation 4,white plain dinner set,3.67,3.67,0.14216271042823792,
711158459,711158712,playstation 4,white plain dinner set,3.67,4.0,0.15083134174346924,
711158459,711158713,playstation 4,white plain dinner set,3.67,4.0,0.29785194993019104,
711158459,711158714,playstation 4,white plain dinner set,3.67,3.67,0.17815376818180084,
711158459,711158715,playstation 4,white plain dinner set,3.67,3.67,0.1573602706193924,
711158459,711158716,playstation 4,white plain dinner set,3.67,2.67,0.41844241321086884,
711158459,711158717,playstation 4,white plain dinner set,3.67,3.67,0.16942082345485684,
711158459,711158718,playstation 4,white plain dinner set,3.67,3.2,0.1548154205083847,
711158459,711158719,playstation 4,white plain dinner set,3.67,1.67,0.15197189152240753,
711158459,711158720,playstation 4,white plain dinner set,3.67,4.0,0.17593500018119812,
711158459,711158721,playstation 4,white plain dinner set,3.67,1.0,0.1881471872329712,
711158459,711158722,playstation 4,white plain dinner set,3.67,1.33,0.14680621027946472,
711158459,711158723,playstation 4,white plain dinner set,3.67,1.33,0.1127346083521843,
711158459,711158724,playstation 4,white plain dinner set,3.67,3.33,0.20400293171405792,
711158459,711158725,playstation 4,white plain dinner set,3.67,2.33,0.19457055628299716,
711158459,711158726,playstation 4,white plain dinner set,3.67,3.75,0.13141916692256925,
711158459,711158727,playstation 4,white plain dinner set,3.67,1.33,0.12427691370248795,
711158459,711158728,playstation 4,white plain dinner set,3.67,3.0,0.13255071640014648,
711158459,711158729,playstation 4,white plain dinner set,3.67,2.67,0.16171526908874512,
711158459,711158730,playstation 4,white plain dinner set,3.67,2.67,0.17269645631313324,
711158459,711158731,playstation 4,white plain dinner set,3.67,1.0,0.12639164924621582,
711158459,711158732,playstation 4,white plain dinner set,3.67,1.67,0.18339143693447116,
711158459,711158733,playstation 4,white plain dinner set,3.67,3.33,0.2976240813732147,
711158459,711158734,playstation 4,double stroller,3.67,4.0,0.2170376777648926,
711158459,711158735,playstation 4,double stroller,3.67,4.0,0.1468966156244278,
711158459,711158736,playstation 4,double stroller,3.67,4.0,0.1017073392868042,
711158459,711158737,playstation 4,double stroller,3.67,4.0,0.117060124874115,
711158459,711158738,playstation 4,double stroller,3.67,4.0,0.17329812049865723,
711158459,711158739,playstation 4,double stroller,3.67,4.0,0.2135925590991974,
711158459,711158740,playstation 4,double stroller,3.67,4.0,0.24303577840328214,
711158459,711158741,playstation 4,double stroller,3.67,4.0,0.17940348386764526,
711158459,711158742,playstation 4,double stroller,3.67,4.0,0.18639349937438965,
711158459,711158743,playstation 4,double stroller,3.67,4.0,0.1818770170211792,
711158459,711158744,playstation 4,double stroller,3.67,4.0,0.16619253158569336,
711158459,711158745,playstation 4,double stroller,3.67,3.33,0.18432021141052246,
711158459,711158746,playstation 4,double stroller,3.67,4.0,0.19610625505447388,
711158459,711158747,playstation 4,double stroller,3.67,3.67,0.13764908909797668,
711158459,711158748,playstation 4,double stroller,3.67,4.0,0.17549607157707214,
711158459,711158749,playstation 4,double stroller,3.67,4.0,0.17393560707569122,
711158459,711158750,playstation 4,double stroller,3.67,2.33,0.26230716705322266,
711158459,711158751,playstation 4,double stroller,3.67,4.0,0.2263413518667221,
711158459,711158752,playstation 4,double stroller,3.67,4.0,0.4083210974931717,
711158459,711158753,playstation 4,double stroller,3.67,2.0,0.18168559670448306,
711158459,711158754,playstation 4,double stroller,3.67,3.67,0.15896829962730405,
711158459,711158755,playstation 4,double stroller,3.67,4.0,0.1763448715209961,
711158459,711158756,playstation 4,double stroller,3.67,4.0,0.4467969909310341,
711158459,711158757,playstation 4,double stroller,3.67,4.0,0.4295748919248581,
711158459,711158758,playstation 4,double stroller,3.67,2.33,0.2068254053592682,
711158459,711158759,playstation 4,Vanilla Scented Perfumes,3.67,3.2,0.1515662670135498,
711158459,711158760,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.13485325872898102,
711158459,711158761,playstation 4,Vanilla Scented Perfumes,3.67,1.8,0.12833817303180695,
711158459,711158762,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.1317918449640274,
711158459,711158763,playstation 4,Vanilla Scented Perfumes,3.67,3.4,0.15325498580932617,
711158459,711158764,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.15841880440711975,
711158459,711158765,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.17816752195358276,
711158459,711158766,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.13757938146591184,
711158459,711158767,playstation 4,Vanilla Scented Perfumes,3.67,1.5,0.12599939107894897,
711158459,711158768,playstation 4,Vanilla Scented Perfumes,3.67,2.0,0.1451190561056137,
711158459,711158769,playstation 4,Vanilla Scented Perfumes,3.67,3.4,0.1468925178050995,
711158459,711158770,playstation 4,Vanilla Scented Perfumes,3.67,2.2,0.13844287395477295,
711158459,711158771,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.14209319651126862,
711158459,711158772,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.1298590749502182,
711158459,711158773,playstation 4,Vanilla Scented Perfumes,3.67,4.0,0.13578997552394864,
711158459,711158774,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.1535956710577011,
711158459,711158775,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.13232791423797605,
711158459,711158776,playstation 4,Vanilla Scented Perfumes,3.67,1.67,0.1988714784383774,
711158459,711158777,playstation 4,Vanilla Scented Perfumes,3.67,2.0,0.3991028368473053,
711158459,711158779,playstation 4,Vanilla Scented Perfumes,3.67,3.2,0.17356130480766296,
711158459,711158780,playstation 4,Vanilla Scented Perfumes,3.67,3.33,0.1468944251537323,
711158459,711158781,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.15527525544166565,
711158459,711158782,playstation 4,Vanilla Scented Perfumes,3.67,2.8,0.13937810063362122,
711158459,711158783,playstation 4,Vanilla Scented Perfumes,3.67,3.67,0.1298590749502182,
711158459,711158784,playstation 4,wireless mouse,3.67,4.0,0.3009165823459625,
711158459,711158785,playstation 4,wireless mouse,3.67,3.67,0.27595603466033936,
711158459,711158786,playstation 4,wireless mouse,3.67,4.0,0.27595603466033936,
711158459,711158787,playstation 4,wireless mouse,3.67,1.67,0.3420470356941223,
711158459,711158788,playstation 4,wireless mouse,3.67,4.0,0.30911633372306824,
711158459,711158789,playstation 4,wireless mouse,3.67,4.0,0.22730743885040286,
711158459,711158790,playstation 4,wireless mouse,3.67,3.67,0.3123001158237457,
711158459,711158791,playstation 4,wireless mouse,3.67,4.0,0.4303398728370667,
711158459,711158792,playstation 4,wireless mouse,3.67,3.67,0.2894488573074341,
711158459,711158793,playstation 4,wireless mouse,3.67,4.0,0.2886523902416229,
711158459,711158794,playstation 4,wireless mouse,3.67,4.0,0.27595603466033936,
711158459,711158795,playstation 4,wireless mouse,3.67,3.33,0.2991422414779663,
711158459,711158796,playstation 4,wireless mouse,3.67,4.0,0.239070400595665,
711158459,711158797,playstation 4,wireless mouse,3.67,4.0,0.5832754373550415,
711158459,711158798,playstation 4,wireless mouse,3.67,4.0,0.29343652725219727,
711158459,711158799,playstation 4,wireless mouse,3.67,4.0,0.3039567470550537,
711158459,711158800,playstation 4,wireless mouse,3.67,4.0,0.30244821310043335,
711158459,711158801,playstation 4,wireless mouse,3.67,3.67,0.30525192618370056,
711158459,711158802,playstation 4,wireless mouse,3.67,4.0,0.26378929615020746,
711158459,711158803,playstation 4,wireless mouse,3.67,4.0,0.5161760598421097,
711158459,711158804,playstation 4,wireless mouse,3.67,4.0,0.28541427850723267,
711158459,711158805,playstation 4,wireless mouse,3.67,4.0,0.239070400595665,
711158459,711158806,playstation 4,wireless mouse,3.67,2.67,0.2961815297603607,
711158459,711158807,playstation 4,wireless mouse,3.67,4.0,0.23476314544677734,
711158459,711158808,playstation 4,wireless mouse,3.67,3.67,0.47703877091407776,
